sentence_id	sentence	variant	sentence_domain	source	is_used	clips_count
ba0de7686dfb3cae8bcd6ccd73d5598dd7b6d1df932a0fde992c0e610f9bf53d	نہ اُو تنظیم مُلکہ وَیں اما مہ خانہ جنگی رٹہاں تھی،			Column for Magazine Shaari(Draft)	1	2
ba0faa675c5a5cc724242de7ec2c19c9438da6f3967c09f0aa49ff612de243df	تَیں کمزُوری واں احتساب کرؤں ہوتُھو۔			Column for Magazine Shaari(Draft)	1	2
ba135e02496721a7fcd58652a443aae06677bcef1882d59e342abcf689ecc3d4	بے ایشیاء تے بحرالکاہلاں ݜُوَئیش ملکوں وزیرہ آں منتخب ہَونٚل			UNESCO MLEWG Document-Translated	1	4
ba1d98d65c3a20b7a647fe1b88dfe01e19e36dee547463d37be8ede3f99543f2	ایوں تل کام ہو تے چہ اَئیں اک طرفہ تل محفوظ ہُواں			IK proverbs	1	4
ba2513a5423a592f695bd5975694572b4271cf7dc5310171116feeeb7cd8bb36	قبلہ وَیں گُھرؤں، ہی وور نیت کرؤں آں نِوان٘زاں وخت پُنیؤں۔			Warya Usool e Fiqha	1	2
ba26a38e8cedc5387e8f70a5c289300b6576afef565bdf2651f59eba5e92ab8c	ݜے سَیں بھی پاتُو بَیل۔			Sawaat Paighambar	1	2
ba2f812342c887743ef250ee56a83e6b83002541886dcd057f13e79ceec0e921	آں ووئے ول ہُنر کرے اما چپ کرہ			Column for Magazine Shaari(Draft)	1	1
ba349943c70fd8acc1a5c0cff999d8e9ed848099e6d2b96c7231af0dfa3fd6d6	تسیں ثبُوت پکوۡ ہو (قرآنَیں لِکیلیۡ ہو یا پکوۡ حدیث)			Warya Usool e Fiqha	1	2
ba3576e8139cd11a627186949ae0dccbafa26a96e9e426fd55c471351346824d	آں مژ نہ پُوس نِکؤں بند ہو تُھو۔			Desi Ilaaja (Draft)	1	2
ba3709c91a5308739a9bb17a88f529641c6e14071e1be466144444a5f90ceff7	سو گاں خلکَیں قصہ کرہ گولہ چے ڇِہېلوۡ (رسول/ پېغمبر) ای یان٘س۔			Panj Surah Translation	1	2
ba3c2d4cb37475127427d480ec6aeb2d2d34bbaf6eceea2abbcc1300696ec59d	اُو چو سخ کماں څیز تُھو			self	1	9
ba3dc6eb8de26f7fc510ff1b6f8a9402cf22d42489451c6733830920201b4c01	انساناں رتہ مہ گھَیں ہُوئ تُھو۔			Column for Social Media	1	2
ba46437a5d11ea59792f05a4238e8ad06afe747a5e166032ece6dc4d80711481	اُو میں ہتے اے تُھو وار دے			Indus Kohistani Ilm e Balagha & Ilm e Bayan	1	7
ba46f263d185f80564cc973b7d798cc6d1aa598b1673ea84d1a5a6262fbb7271	خدائے پاک خېر کرا تُھو۔			Short Story for Social Media	1	2
ba4c6e56e8ab684028227d827397f46a44dadf63b737a1a1ae506dedffcec8ec	اس معاملہ مہ پری پرائیمری تے پرائیمری تعلیماں کراں			UNESCO MLEWG Document-Translated	1	5
ba530c308919e8d3ae53568ab6d136dbe047a68c4278d35ef037622aaeb87b1f	شفاء مېڈیکل کمپلېکس کوہستان مہ دُو شل نہ چے مریض			Column for Social Media	1	2
ba545c1ff63f0cb8adf929b70b726525fb4d98c6d6c1decc7075b8f8797c437b	مِیں اِک دِیس فون لا سَخ سَخ بانیۡ چےۡ یا وِڈیو کال کَرہ،			Funny Story for Magazine Shaari(Draft)	1	2
ba5f9cbbc77f8dfa5a6696b498d4d3eeaa81b1215bfba12e81dc2c49061a8d10	ہر څیز تاں کھِن٘ڈور وور پھُرُژ تھُو۔			Panj Surah Translation	1	2
ba68fcdeb66a8c59cefe9bf54ea3f3e14b561a7a14c305dea9eb6cdc4460cccd	سامُوٹھیۡ ناپُوہی تھی			Warya Usool e Fiqha	1	2
ba711bce57abe559a358225fd26d3b0cd129c32c3287168bf91f7a59f8b324ca	آں اۡستاذؤں بھرتی آں سیوں تعیناتی کِراں عملی منصوبوں مِشر،			UNESCO MLEWG Document-Translated	1	6
ba9b131087771b37bfe61ac47caeff9f3bcc3b594e77a841a65f4cf366e37ee2	اسیں وجہ ہِن خلق روپئ کماں تھو			Self	1	9
ba9c30adc2e3c60f3a0eb267ec398b1a19c7dee2ef68ef6a7569b412f23f85a6	کوستاں مہ اکثر خلکہ بالکل سادہ زندگی لن٘گھاں تھو۔			Column for Magazine Shaari(Draft)	1	2
ba9eb6c1881c9a6f74661509fecd3d4113b5dc30715697579cbd1ad6a2540a92	اسیں لِکان٘لو شمس العالمین کاکاخېل تُھو			Short Story for Magazine Shaari	1	2
baa6ff617986e79e8836054b541e91d0d669963ab0810e3fde412240b7a185c4	اس کہ بے لون٘لِتوۡ کرِگ،			Panj Surah Translation	1	2
baae0cc1350546ab5b982d2990be60c48379572c4058abf66ca6643fd9fbb192	مشکلؤں نہ ازاد کوَیں وطن نی تُھو			Column for Magazine Shaari(Draft)	1	2
bab83cb09fbff23958e89d46b3a02c3f2b60b7d81d59239f06ce2535aeb3849f	چے اسی مہ اللہ پاکے ماݜواں دَن			Warya Usool e Fiqha	1	2
babba22958691124a61c21ddbecf160e1f473d7d02c9047d521c2ac38a087cd2	ناشتہ کرہ گلے سو کلیما بنے تاں موٹرسیکلہ لا اِسکُلاں کریا روان ہُوئ تُھو			self	1	8
babef0b7e7c10196dbb062ecf96e4e1c133d50158e6f3974fcc75cb3dc89b4e5	چېرو وخ چھون٘لہ مہ لن٘گھای۔			Column for Social Media	1	2
bac48b5ac1a454b45e0eb36bb551dccae0bbf4532d9ca6f7350451f2edb79e6f	ݜَکاں مسح کَرٶں مستحب تھُو۔			Warya Usool e Fiqha	1	2
bac7c3513a3553565b6700347d4b88dcaecc968f722dd6aa8a58edb4cb1fc223	تانیثَیں علامتی ڇا تھی، ٹُمبُریۡ تا، ڙِگوۡ الف، کَھٹؤں الف ،			Hasan Nahw (Draft)	1	2
badc191930b0356c0f802eafb60b24bda324eca1cfc5a302079217133f735946	گِشے چہ انگریزی مِشارو بُٹ مضمونوں مہ ڇِھڇئیں مڑنئی نتیجہ ڇالہ څھے۔			UNESCO MLEWG Document-Translated	1	5
baded27bebf2126f4d962fc510d1ada8f5b6d3f055c86d422e485da81d0a09bb	گھین٘رہ (اِمام) کیالو یا پاتیوں نِوان٘ز کران٘لہ			Warya Usool e Fiqha	1	2
baeaffb923f368060b61d0ff67d57d886d325fce4a19da75562284913038f25f	صحیح تھی ولے کم لک کیل تے لؤ گتہ آ ہُوئے			Column for Magazine Shaari(Draft)	1	2
baf82d2c160a9c0512fc7255f36e96f3f7d0472c10a9959e19a37638ff2bb6c5	سو مالک سخ حیران ہُوگا۔			Short Story for Magazine Shaari	1	2
baf877d4c3d03274d0e53c4c4dd2ac503d88ec1fb9b5dfa49f0fb11d1410d25d	اِیتُھو بدرے آج مہ عبدالعظیم			Poem for IK book for class 1	1	2
bb01703a09112438586ca2f72c6249cbf1cfd588bdeff9ad6c4d93dbd91c43b6	خو چے کؤں مرض میں نظرؤں موٹھیُون			Column for Social Media	1	2
bb08a38246d07249ef30862eca0b3737c220cd108523d9fab2a256620cff8d54	ولے کچھ گھریۡماݜہ بھئ			Story (Draft)	1	2
bb149abe62b50f2b0e6f051301249f588bc0e08a54171ba10e4d9e16b0174581	نَشہ ہُوئیں ہِن ادُوس شریۡ تھُو۔			Warya Usool e Fiqha	1	2
bb1741ad9909537b59163ecf6615915278cf12505c876fc35a8ab73c5e836b2d	اېوں (دُو باغؤں) مہ دُو ڇھمبی دېن٘لہ(جوش مارنے والے) اُڅھہۡ تھہ۔			Panj Surah Translation	1	2
bb1e3af3e9c18b70cacc57b05d352f7b46d1e5c645a92a1f0ce097095a313d29	خېبر مہ ڙھؤ قلاہہۡ آن٘س؛			Sawaat Paighambar	1	2
bb2f66b6f8a52a4e9cf12aabb939614cd533b054540f3409c3aef1c8229c7c04	مشرِکینوں لہ بر ہُوگے محشر			Poem for IK book for class 1	1	2
bb5326316a6de0cb5f2456203d774294f086333d9dcc8cb509a56c655eaae8d6	بُٹ دردی قومہ ہِند آریائ تھہ۔			self	1	8
bb55112c1eecdeb27dd6a25de72e420e847d6dff21552561460e58aee531a58a	اُو ݜُو دور مہ کے پی کے ایں چئ مظلوم تے پسماندہ علاقہ تھی،			Column for Magazine Shaari(Draft)	1	2
bb665b13f5e3a07b9dde3cd9f3309466394774cd7c91428a43708747a3135f21	آں مہ پاتُو ڙھس ہُون٘دوۡ کھیں سِیں بانیۡ			Story (Draft)	1	2
bb773ee2d7ead066ecce9d65b669be1d696c686fb037394fbca0749ed215c520	گی سم کام اوک ایگا کھیں بے تسی لا ایک نی ہوگ تھو۔			Column for Magazine Shaari(Draft)	1	2
bb7f439cf99592e0781ce3111459be3fa7eafcb4f60916835ccd7a5aea5fe710	اسی مژ بِتُس قانُوناں قِسمہ واں بارہ مہ بنا تھو			Column for Magazine Shaari(Draft)	1	2
bb8607f1732296cf9df7ea13b1bf9642c25fe22a2eec9867759ff606c6f9712b	کفارَیں ادائیگی تے قضا روزی گُھرؤں۔			Warya Usool e Fiqha	1	2
bb8a455da2c86718764601d0075c6e8520f1ad554bce8c996802b7c1dd30b13f	بے سات ڙھاوہ تھہ۔			self	1	8
bb90185cc4d77d6cfb41da233e03e6d5311bd45cc7ea5c9f0a2b6fde15994c7d	مٹُو چائ کائ گولہ آن٘س۔			Story (Draft)	1	2
bb93d6c42d8a5b959c37d34e81e7dfb1c821c7d554c2809d6031d409dbe9661a	خلکہ واں حشر نشر آن٘س			Column for Magazine Shaari(Draft)	1	2
bb9f4f88173862084872ee4a6833f7fd10c944238cd30acc878e7cfde4e3f783	بُٹؤں گولیۡ کھا لہ مہ سُریۡ لا بھَیم، شِلہ دی اوان ہُوگے			Column for Magazine Shaari(Draft)	1	2
bba4644eb0fcca67818d59fbd61d8fd606c2df2d35020ad4e778c28e74eb1f9f	حضورِؐ پاکے مسجد نبوی مہ قېمتی سامانَیں گَھیں ڈھیری سن٘دژیس			Sawaat Paighambar	1	2
bbaaa71a24d9a746f9a584f3cf8e07b4be754e48abdd0d7fc1a99c62873c9fb8	ٹل کرَیں نہ بغېر تسیں معنا ماݜاں ذہنے اے			Hasan Nahw (Draft)	1	2
bbad2b12dea8e67473e14ff485a024bcec43526f17dfad4974ddcf32e9244463	اُو چو مفید تُھو۔			Desi Ilaaja (Draft)	1	2
bbb2b5deb430579a1c31474126b6b30161da9a67a8b1c7f8cc774cbd9fa44e78	ایک گھوں جگ چُکوۡ ڇھیر،			Desi Ilaaja (Draft)	1	2
bbb6573c8f7c196ac0eec42a8487b2f8674a4cfdfce06091215027cbf67383af	مثال اسیں ݜے تُھو چے مُت ماݜاں			Warya Usool e Fiqha	1	2
bbbc75dd8b7316f59446e9ae7ba9d8347020284b61a6a6bdbbb3e293478d4f9d	تلہ کاں تُھو؟			Indus Kohistani- Urdu- English Conversation	1	2
bbc3dfe286f5bda3dc21a8f38617b7415436d39c901f6d5b42ea1aa2675ad064	تاء، تگُو، انسان، حیوان			Poem for IK book for class 1	1	2
bbc89fb1ccea27f68221f725689c259c03696ec199aabfb4dd04aa32d949b74e	سُگاؤ وَلہ ہِن اسلام شُروع ہُوۡن٘دوۡ۔			Sawaat Paighambar	1	2
bbd259d7659357007252a79b7281f5b891d4b93882a6a9dfa6c341400384990a	پیدائش نہ پاتیُوں، سو وختَیں رِواجَیں مطابق			Sawaat Paighambar	1	2
bbdd1aa7f87cfaf10ee13aa3c9ea0778d81f131f52f980ff44936ec3bf3dfabd	شُورَیں سخ بیمارییہ تھی			Column for Social Media	1	2
bbe2442f75767c8ab4cbe5e53c8cc5aa28494656ffd431ec75702d323ba4a6ca	اِواں رڇھان٘لہ نخہۡ ایل کھیں اېں تسی لا کان٘ڑ رپ نېراں تھہ۔			Panj Surah Translation	1	2
bbe8f3d0a9b8a3db0c28d9bf6a120f83611685e96d42a64250f4dac0abb651c7	گازریۡ سُگائ چپہ گلے کَھیں ہِن دنہۡ تے دندرسی مضبُوط ہوں تھی۔			Desi Ilaaja (Draft)	1	2
bbe9e2b42450c0a031f4c632e575cb65ba9e1df35d65033a064694b7e2c344a7	”گی کرم او یا تُوں گتہ گی بان نَیں“۔”بم اَیں؟“			Story (Draft)	1	2
bbf6109568514975b40b4012b3faf40166ca4d6f886e86eb443c2bbc0bd4b0d1	مہ تُھو بے نوا اے شاہِ امم			Naat for Magazine Shaari(Draft)	1	2
bc0575980c29c6ee88de4fbd9fcfa37b43561002823cabf6ea6fd2afad8a5425	زوراں استعمال مِلیۡ مِلیۡ خلکاں حقہ			Column for Magazine Shaari(Draft)	1	2
bc06f92543a3f05241d2a5b72ea8abde6f0434b6090f3be7ec7d4a2b36063816	اېں بُٹ اېک ہتَیں اَن٘گُوئ کالژا تھہ۔			Column for Magazine Shaari(Draft)	1	2
bc0b55ec8cac9036ccc88ab58a000e61b66faaa795e8e1b5b72ac25fec394ea5	نبی علیہ السلاماں ڇھیرپولو ڙھا ابو سلمے وَطن پھت کیریۡ؛			Sawaat Paighambar	1	2
bc0c859ae4c39f72987978e86b20903c86179bda0b797765c81eac639c24e431	نیت کَرٶں فرض تھُو۔			Warya Usool e Fiqha	1	2
bc2024279b2fccb4aa9c9ea25febf88df5eb7154bbbd7c201af279677a07fcc8	بِڅَیں پن٘دہۡ لا اُو واجباں چارِیاں تھُو۔			Warya Usool e Fiqha	1	2
bc2b740af8c24b2eba4d28b3048c1e2ee281a5a0aaab99fc9cba3b46bfed0691	آں اک شاناں معیاری تعلیم ہار ڇَیلیں مہ رکاوٹوں کردار ادا کریت			UNESCO MLEWG Document-Translated	1	3
bc4aae020575b3ab2b87a76eabc43c14f2586f07fe5c28849a9033c4a25dfda1	ہُویں لا بڅَیں تعلیمَیں اداریُوں مہ کم زیات ٹیکنالوجی یاں استعمال ہُوئ تُھو			Column for Magazine Shaari(Draft)	1	1
bc5dfae2722f1a1b84f8b59b29d0021b5984434193511fca14fdca732772e338	عِبادتیوں، گِشے چے نِوان٘ز، روزہ یا حجہ، مہ۔			Warya Usool e Fiqha	1	2
bc60a9bf1a451b4794f2089b8fcb6cea6319e5a182f28f4da2684afd25547031	ساواتیۡ قاعدہ فرض تھی۔			Warya Usool e Fiqha	1	2
bc6fa0d9dde3e38c44586e370019ee18d0f1716bbc0efde6bdb6a069dabee1da	چےۡ سېوں مہ مول (شراب) سن٘دُژان٘س؛			Sawaat Paighambar	1	2
bc940cbddab447a990db42336ba57809fc61e4bd166f98a8209b80994af11995	ماٹی واں کریا الگ اِسکُلاں بندوبست گتہ نی تُھو۔			Column for Magazine Shaari(Draft)	1	2
bca4a9426e364224055fd49e72bb21a538422c97dc2912f78a23256500d95148	ایک دُو چور کالئیں کوشِش کراں تھہ۔			Column for Magazine Shaari(Draft)	1	2
bca89c3323960fc751534a30a9b080af4e805a02c5dc6111142fc0df0757ad68	کیں اجتہاد کرہالُوں تسی لا اجتہاد کرؤں لازمی تُھو۔			Warya Usool e Fiqha	1	2
bcb28a8335ca9b9d57b56097326edf60ac2e477c7efb1f3f45e965a9ad3a9f87	مڅھئیں مال ہوگا شان تئیں شاہانہ			Poem for IK book for class 1	1	2
bcbfbe405076ad303f7c353de1a407918ffd5f12bfb9becd435c9ee883bc5150	نبیؑ اے تس اِسلاموَیں لُکھیاؤ۔			Sawaat Paighambar	1	2
bcc503d75d5e602e126dc6419aea747624e9648fd5863c38ddbd0295e2fa4dc2	زُمُکاں ہر څیز بېن٘یاں (فانی) تُھو۔			Panj Surah Translation	1	2
bcf5bd9d6d6923634730d2a8fba1a83ec60c15ece3eaa9d260b38b782965a2a4	ݜس بال یادی کرؤں پکار تُھو چے			Desi Ilaaja (Draft)	1	2
bd0ff864254f891e942745875bb2bc87a2e3fb128b296afe59e84e9f958da548	بَور دُو وار ہسانٚت۔			IK proverbs	1	5
bd12317ca293801a1274a2cfd157d9b72ec3f0d68412390059f3549d4c1afe72	تجربی وَیں ایک پُوریۡ خزانہ راڇھیۡ تھی۔			Foreword for Desi Ilaaja (Draft)	1	2
bd1e4c30b02073f910aac12ac0e0bf9deaf377dda5a78e21dd14ca1e99637608	خراں تال مہ مہراب نی ہُونٚت۔			IK proverbs	1	6
bd3a0b5b131217d401c018c90bf3479be6a46cd2cf958a16bb9a63c373d61785	سو بھژہ نورخاتہ (مشرِقہ) واں آں سُوریۡ بُڑئین٘یاں (مغرِبہ واں) رب تُھو۔			Panj Surah Translation	1	1
bd41cf1e56d7d44d09a6261b91d47444dc66e63e0e377504717e87b4816447f5	ایں سیں کمہۡ تُھوچے اللہ پاکے سیں کمہۡ کرؤں لُکھیل ہو			Warya Usool e Fiqha	1	2
bd41f6a471c7806573b5aa7bc1747bc7f45c36e5d4f869496950fda3f5a14dc1	چے ”نی ہُوئیں مہ آں نشَیں مہ“ گی فرق نیں تُھو۔			Warya Usool e Fiqha	1	2
bd46c91b9b18f91080fc989ce2ce1fc7194adae282bf6006bffde75d161285ae	ݜُو ژیب کؤں وخ ہریۡ محفوظ ہُوندیۡ کھیں			Foreword for Desi Ilaaja (Draft)	1	2
bd58a8a6a1efe0f810618d21cbc9ac371473aa727b01484abb31d45bea56a964	ادم جمع ادمہ، اسیں تَیں معنہ ݜُو تھی			Warya Usool e Fiqha	1	2
bd64864e95a4354e1bd1e8c5783f8f5092b4cbb209b452185e25e0cd7e0112ba	کسی لا اِلزام‌ تُھو چے ایں ݜس کام کر چھی			Column for Magazine Shaari(Draft)	1	2
bd801814e8284cad03be2a9c82135805f57e71a4ec9cee45eaf3ccd48a631968	کھیں تسیں کِمُوش وجودے گلَیں کھیں آرام اے تھی۔			Desi Ilaaja (Draft)	1	2
bd84e8719f2fc9e9bf914dfe88f60a973cee9e48fe086da75a0a213ba5cf553c	اُستا آں ماسمہ پیشیں یاں نِوان٘زَیں تیاری کراں تھہ			self	1	8
bd97cb951d9f19c2a8382e36f62efd2d057698fc9358b513cf41d63046049ea4	ݜسی ہِن اسی مہ وے ایں کمی اېیاں چو امکان ہُوی تُھو۔			Column for Social Media	1	2
bda2f986ad8e85899eca0e159541c02354d02bbd6262abbbac3472ead9ab654e	انشاءاللہ اَس کتاب نہ بِڅاں کِریا گھوں فائدہ ہوتُھو۔			Desi Ilaaja (Draft)	1	2
bdb87184399c405966146d0671e3e27a3e559b1efaa4ac1315800663008b00f6	پَن٘ڑؤں مہ لِکیل تُھو			Warya Usool e Fiqha	1	2
bdb9eb4843a6a69045f35cf9b26dd5edb174f77a8aac2f9bf9721473ffbd18e2	رات گِنہۡ کم ہُوئ تُھو؟			Column for Social Media	1	2
bdc5963c2ce692d6f1f75d569d35fc665b032cff96a5425356d46fd3b170ba93	اسیں کام دُنَیں مہ اُپارَیں مسلی حل کرؤں تُھو۔			Column for Magazine Shaari(Draft)	1	2
bdd1293fabfb4716b86d93a3aa11ca60ddfe5c507bde7799b1e4cd613d3bb4c0	ایک کھن٘ڑہ پاتیُون مُت کھان٘ڑ ترؤں			Indus Kohistani Ilm e Balagha & Ilm e Bayan	1	8
bdd30e7b69668bf04c006eceba50d33308b94d95330d54c68de140f40e99532b	ہر قسماں سبقی مہ پان پشائی تھو			self	1	8
be017049afcb74dfa7daa45ee5ebdaee5c8eecb10c5a9f8ddead942513aff2da	جُوڑہ وَیں دڑی انشاءاللہ ختم ہوتھی۔			Desi Ilaaja (Draft)	1	2
be089fd24c3ed902851b3a0ed0599b9dfaaf40e42805624890ff90fb338657ee	دُو گھریۡماݜوں سَیں پان٘ژ کم چؤر بیۡشہ خلقاں وفد اِیلوۡ۔			Sawaat Paighambar	1	2
be0d654516c41d1a8a9c71848de18706b3f88e3e7c31a58c2646e1b934ee4958	تسیں آخری حرف بدل ہو			Hasan Nahw (Draft)	1	3
be1768e3d4e19769fbf93af06b0a0887d28c6cfaed8c5d17c69a07a05a7a1247	حضرت حمزہ رضی اللہ عنہ اېک لېکھ لَک کَنارہ (لشکرہ) مِلیۡ روان کیریۡ			Sawaat Paighambar	1	2
be17eaeb9f08848e3814716d09103073ba90046d6c72a975a805d4b1e4e67aca	چے گِشے سیں می بخنہۡ کر (بِگوݜہ) چھی			Panj Surah Translation	1	2
be31055fc8ed520bbd5c98e76a60b4505a84523710e7b188680ed24a73275f6e	کھیں انشاءاللہ چو زیات فَیدہ ہوتُھو۔			Desi Ilaaja (Draft)	1	2
be320bc1c18aca5ffa29cc7f320bb6dc6d6329fffd0b725745ad4f6b5d8e9566	مالَیں رِخَیں مرضیں بُوٹی ہِن علاج			Desi Ilaaja (Draft)	1	2
be34981d46115e2ba44ea3920e9d563b640f98843d65a01ac9152a20ea8d9446	ڙُکَیں گٹی شری تݜ پھت نِکا تھی۔			Desi Ilaaja (Draft)	1	2
be3ad5bbac527cb1257b3266004f985de09ecdee72e32f7d8fd814d9308ccf02	تاں ذاتی صفائ یاں خیال نی رڇھؤں۔			Column for Social Media	1	2
be48127ecc5c75dd46b9bba805483f879c86007b95613d973c9ffe2604228910	اسیں بارہ مہ بېداری رِزؤں			Column for Social Media	1	2
be5483bada4d8eb48853a3cd234c3746fa9b7bdb7f957b6c0697ef3a9a0d38b0	تاں مرگے کچھ خلکؤں لا ”لا الہ الا اللہ“ بنَیائ۔			self	1	8
be5e303730ef6419bc566566db8f24bf76eb710b12f44297a9430e3cd9637208	اېک دېس کم دیس بے مرېل ژن٘دیۡرا تھہ؛			Panj Surah Translation	1	2
be6066ffb742efa81c6fff17b51e5828068941d1cad3cdc267b572c66711b92f	(اېں گتہ ہُم ڈاؤ گھُراں تھہ) کلہۡ چے اِوَیں بنژِلیۡ			Panj Surah Translation	1	2
be6bad9746122d956ea133eff533b093fe9fd5d7caa24af4ec4564a414f5d603	ہتہۡھَیں تے کھُرَیں اَنگوۡئ واں خِلال کرٶں سنت تھُو۔			Warya Usool e Fiqha	1	2
be8163bdc9bbb48eea0129fb97c29be4f71fe9b7da2c348cc67a9fbe6c918c99	تے (دُوئیں) ݜیُو ہو تھی،			Panj Surah Translation	1	2
be91ea091ce3ef61976338b07ac8b54c62e06beabda4db3c040bb53360446de9	بعضی ماݜ امَیں ݜَیں ہی یے وی تُھو			Story (Draft)	1	2
be97bb9c8fa6401cc44aed3f3cb66cd78f08691c644b2ebd7df1a3d1f5c94b83	خُداں رحم ݜُو ہُوگا چے اس بھا چو سامان نی آن٘س			Column for Magazine Shaari(Draft)	1	2
beab206c651fcaf54cb3fcb6850007a0f8e4fba40cb1220b9d9e9a6b80e29fff	سو اس رُمال پشی ݜس بنا تھی			Short Story for Social Media	1	2
bebec74e7b658024345b6b786d1e0694c3774aa55468e6ebfd09ca5bc16f739d	سیں اما کھڑہۡ دی چھی۔			Short Story for Social Media	1	2
becedc71264779e6b45817cf0a5bb9a06109fa698372ac9393ba2d9d97ec44a7	سو ہُم یہودی وَیں اېک قبیلہ آن٘سیۡ؛			Sawaat Paighambar	1	2
bed707277344744d7be63b5704fb29fc5823c3ef15f017b897af87f6a8768e59	اسیں مثال کشمیرَیں مسئلہ،			Column for Magazine Shaari(Draft)	1	2
bedc10f2a4b1634a1b00a605d1d48e1a2adfb61b828548ec31764fcba4934a3b	سلیم لا بَھیاک ݜژی تُھو			Indus Kohistani Ilm e Balagha & Ilm e Bayan	1	9
bedd19d71da5d8de49b75d0749700668c0d4a4761894f9e60bf5812fab8cb303	لیکن نِکاح مہ دېوں آں ہرؤں (ایجاب و قبُول)			Warya Usool e Fiqha	1	2
bee6c74be8d7e515fdb3d2c8bbba902bb06eec8505cff0a442899522d73939be	چمہۡ چور جمع ہویں شروع ہُوئ تُھو۔			Column for Magazine Shaari(Draft)	1	2
befff82868eec6fd6cf2390e44b5bf059e99ee598ea29918a2bcdd22d5521e61	اُڑُد ہِن مالَیں بادی دڑی وَیں علاج			Desi Ilaaja (Draft)	1	2
bf049e20e8597ab93859ad6cc73c373d92a5b3e7d01d7fe490539af651d8251a	سېوں لا ݜېں جنتیاں خون٘دؤں نہ بېل			Panj Surah Translation	1	2
bf06b7ac922c06ef6603977f2a9938b59b6fa30856f6938cb9ab22d28e65c1b1	اک بو آن٘س آں اک بُوئ آن٘سیۡ			Short Story for Magazine Shaari	1	2
bf0d07317e31ff214924afef09fb1154811868f62a02e7c3a2e103209e1feff9	اسیں گی علامات تھی؟			Column for Social Media	1	2
bf0e73d8bb7e1ac454d90137705a3ba21c0dfbbfdb0b715ef904f9d12c42f6bb	ݜُو شاناں بڅاں خلکؤں مژ صفائ یاں			Column for Social Media	1	2
bf0ef932b1539ac37f7df4401579a28c1ba85d712d5bd7c3ac49f69e3653b207	بھژدہ ہتہۡ ستِھیوں لا ݜے چھؤں			Warya Usool e Fiqha	1	2
bf0fae46b380dac5d9003be6178ba70eac92c3948d407dd5259426e70663aacc	ملی بُٹ عام مېمبر ملکوں تسیں حقہ مہ ووٹ گن نی دیلو ہو			Column for Magazine Shaari(Draft)	1	2
bf199c7c9500edb0c5e8049c5d4f3db8bfbf6e676adffaa0bbe552be6c70cafd	مصدر سو تُھو چے سو اَمَیں کسِی نہ سن٘دژېلوۡ نی ہو			Hasan Nahw (Draft)	1	2
bf314141a435b7aab0e80af9b03c1328aedd44388a1b8a374b7a97f61ea0cd88	چےۡ سېں تئیں اؤلادَیں تربیتی مہ احتیاط کراں			Column for Magazine Shaari(Draft)	1	2
bf4018156cc9f03d42d9e93f763712f4fce53c4669201fe8fe07328ee77b546b	ڇُھواں نیلوۡ پٹ تل نہ ال دگلے چھوݩلہ مژ شِشائ۔			Desi Ilaaja (Draft)	1	2
bf5083940a9b2a004f48d3f2349b9c0a211317569dcc95d2bdc2ed55a9f4baf5	کھیں تے چېٹ جی پی ٹی (ChatGPT) نہ تپُوس کریں گی ہجت ہُوندی			self	1	8
bf53214487ad1d65f8c1918ba24320e5a38e49a73a24a6159e0b225fe6e79fff	منظم څیرئیں طریقہ کاراں کراں ترجیح دَیوں۔			UNESCO MLEWG Document-Translated	1	2
bf594999703f4cd13919dfc388d2ac1d6e6ed963e00b08ce213a49dbd5c5913f	مال گھاٶ تے مُت ݜَیں څیزہۡ کَھیں نہ دھراتھی۔			Desi Ilaaja (Draft)	1	2
bf7c49a71f803048c1a51595ed5a9ae911d030a5322af19c23bd711882aca493	گاڑی مرُک ہوں تسیں کریا چمَیں چڑقی نہ کم نی آن٘سی			Indus Kohistani Ilm e Balagha & Ilm e Bayan	1	6
bf887978ca48ea1d6a9ab6f3cd1b0052ff8f39295157a31572cc094717dc7d82	اللہ پاکاں ڇِہېلو (رسول اللہ) صلی اللہ علیہ وسلمے حضرت علی (رض) یاں کِریا			Sawaat Paighambar	1	2
bf8d93f264a72b423583195bda1b672d73aaa207e6336c1a91a0ae6799dedf24	نہ سیخ دزے نہ کباب			IK proverbs	1	9
bf987cf0477e675af3f25d07440a69d63fafaa939ee8bd5dc211592eb371dff9	ݜُن٘دہ اَل گلی دشمنؤں مِلیۡ مُخامُختیا ہُوۡن٘د۔			Sawaat Paighambar	1	1
bf9953dd1194f1134c63cebdfd87c86d3740796ca4ecf0a65b0cf07f2a5047cd	اېں بھی گېل بناں تھہ:			Panj Surah Translation	1	2
bfa432dcaabb075e721698be2211397a5bfcc7524dc1ca4f90e7f33da8a74ab8	ہمیش تاں شاگِڑؤں سبق بنیایان٘س			Column for Magazine Shaari(Draft)	1	2
bfa860b8eed01c5835a7896012a3d080bb8d2c6141cfb2c3535e16de2246d139	ایک ڈائگرام دِیوُژېل تُھو، نھالی۔			Warya Usool e Fiqha	1	1
bfa9ebbde2f52aece0afb0d4becf43b5a261b7cb59ab99d6c0ad7b56ae1fe659	مِیں پیڇی یاں پُڇے مِیں مھالیاں ڇھیر گتہ پُوچھی			Story (Draft)	1	2
