clip	duration[ms]
common_voice_mvy_42414963.mp3	3348
common_voice_mvy_42130582.mp3	9108
common_voice_mvy_42072937.mp3	4140
common_voice_mvy_42056934.mp3	4608
common_voice_mvy_42008225.mp3	3456
common_voice_mvy_42362472.mp3	5328
common_voice_mvy_42067786.mp3	3168
common_voice_mvy_42375342.mp3	4896
common_voice_mvy_42396102.mp3	3888
common_voice_mvy_42370080.mp3	4500
common_voice_mvy_42024837.mp3	3816
common_voice_mvy_42021280.mp3	4536
common_voice_mvy_42081255.mp3	6480
common_voice_mvy_42364325.mp3	4176
common_voice_mvy_42063751.mp3	2736
common_voice_mvy_42413728.mp3	4068
common_voice_mvy_42356862.mp3	3168
common_voice_mvy_42083979.mp3	3456
common_voice_mvy_42550587.mp3	6048
common_voice_mvy_42011627.mp3	3960
common_voice_mvy_42348384.mp3	7056
common_voice_mvy_42392102.mp3	7488
common_voice_mvy_42074796.mp3	3888
common_voice_mvy_42413782.mp3	4356
common_voice_mvy_42024478.mp3	6156
common_voice_mvy_42391043.mp3	3816
common_voice_mvy_42012656.mp3	3708
common_voice_mvy_42398269.mp3	4428
common_voice_mvy_42360008.mp3	6876
common_voice_mvy_42024887.mp3	4320
common_voice_mvy_42369136.mp3	8136
common_voice_mvy_42081578.mp3	4428
common_voice_mvy_42042215.mp3	7236
common_voice_mvy_42376566.mp3	4140
common_voice_mvy_42073549.mp3	5940
common_voice_mvy_42364747.mp3	5688
common_voice_mvy_42348547.mp3	4716
common_voice_mvy_42363103.mp3	6048
common_voice_mvy_42474252.mp3	4428
common_voice_mvy_42393889.mp3	4788
common_voice_mvy_42369790.mp3	4176
common_voice_mvy_42358197.mp3	4536
common_voice_mvy_42352407.mp3	3996
common_voice_mvy_42007213.mp3	5508
common_voice_mvy_42374104.mp3	4860
common_voice_mvy_42053428.mp3	5868
common_voice_mvy_42494254.mp3	3780
common_voice_mvy_42383379.mp3	3600
common_voice_mvy_42078541.mp3	5580
common_voice_mvy_42547595.mp3	4356
common_voice_mvy_42362549.mp3	6516
common_voice_mvy_42061000.mp3	5148
common_voice_mvy_42092852.mp3	5400
common_voice_mvy_42379246.mp3	4320
common_voice_mvy_42063851.mp3	2340
common_voice_mvy_42062934.mp3	3780
common_voice_mvy_42395886.mp3	3888
common_voice_mvy_42368555.mp3	3888
common_voice_mvy_42363401.mp3	3816
common_voice_mvy_42007706.mp3	6876
common_voice_mvy_42347409.mp3	6048
common_voice_mvy_42362521.mp3	8280
common_voice_mvy_42347234.mp3	4320
common_voice_mvy_42532305.mp3	2520
common_voice_mvy_42042217.mp3	4608
common_voice_mvy_42365229.mp3	6480
common_voice_mvy_42367170.mp3	3240
common_voice_mvy_42364604.mp3	3060
common_voice_mvy_42389189.mp3	4248
common_voice_mvy_42363054.mp3	4140
common_voice_mvy_42403081.mp3	4248
common_voice_mvy_42383360.mp3	3816
common_voice_mvy_42374120.mp3	8316
common_voice_mvy_42395223.mp3	5688
common_voice_mvy_42390309.mp3	3960
common_voice_mvy_42387890.mp3	4320
common_voice_mvy_42061313.mp3	2988
common_voice_mvy_42080101.mp3	3996
common_voice_mvy_42595007.mp3	5148
common_voice_mvy_42079614.mp3	2628
common_voice_mvy_42376328.mp3	3276
common_voice_mvy_42042115.mp3	2988
common_voice_mvy_42064686.mp3	3888
common_voice_mvy_42370258.mp3	4500
common_voice_mvy_42370307.mp3	7308
common_voice_mvy_42395032.mp3	5040
common_voice_mvy_42021728.mp3	4608
common_voice_mvy_42064193.mp3	7560
common_voice_mvy_42438139.mp3	4536
common_voice_mvy_42080176.mp3	7308
common_voice_mvy_42393231.mp3	3096
common_voice_mvy_42012099.mp3	5400
common_voice_mvy_42394748.mp3	4140
common_voice_mvy_42414975.mp3	3780
common_voice_mvy_42375343.mp3	6480
common_voice_mvy_42397184.mp3	3456
common_voice_mvy_42350003.mp3	5580
common_voice_mvy_42556898.mp3	4140
common_voice_mvy_42383380.mp3	4248
common_voice_mvy_42077278.mp3	3456
common_voice_mvy_42089520.mp3	6048
common_voice_mvy_42043104.mp3	4428
common_voice_mvy_42394872.mp3	4320
common_voice_mvy_42414594.mp3	3816
common_voice_mvy_42385882.mp3	7416
common_voice_mvy_42403093.mp3	6696
common_voice_mvy_42373412.mp3	6408
common_voice_mvy_42397681.mp3	4500
common_voice_mvy_42078570.mp3	3996
common_voice_mvy_42397468.mp3	3996
common_voice_mvy_42077373.mp3	5508
common_voice_mvy_42394184.mp3	4680
common_voice_mvy_42008272.mp3	6300
common_voice_mvy_42360958.mp3	5976
common_voice_mvy_42373708.mp3	4140
common_voice_mvy_42375855.mp3	3276
common_voice_mvy_42369748.mp3	3168
common_voice_mvy_42384897.mp3	3528
common_voice_mvy_42347212.mp3	3996
common_voice_mvy_42396402.mp3	3816
common_voice_mvy_42066967.mp3	3636
common_voice_mvy_42363064.mp3	2628
common_voice_mvy_42389451.mp3	7920
common_voice_mvy_42392005.mp3	4248
common_voice_mvy_42053439.mp3	6300
common_voice_mvy_42381195.mp3	2448
common_voice_mvy_42524502.mp3	3996
common_voice_mvy_42392780.mp3	3780
common_voice_mvy_42363430.mp3	6156
common_voice_mvy_42010001.mp3	5796
common_voice_mvy_42370647.mp3	7128
common_voice_mvy_42010442.mp3	2916
common_voice_mvy_42384465.mp3	4680
common_voice_mvy_42007543.mp3	6768
common_voice_mvy_42364537.mp3	6156
common_voice_mvy_42387779.mp3	4428
common_voice_mvy_42011134.mp3	4716
common_voice_mvy_42347308.mp3	4860
common_voice_mvy_42395761.mp3	3816
common_voice_mvy_42088950.mp3	8316
common_voice_mvy_42397847.mp3	3240
common_voice_mvy_42397592.mp3	4680
common_voice_mvy_42350937.mp3	3384
common_voice_mvy_42394998.mp3	5976
common_voice_mvy_42362371.mp3	12636
common_voice_mvy_42414460.mp3	4068
common_voice_mvy_42395038.mp3	4500
common_voice_mvy_42093112.mp3	5436
common_voice_mvy_42363841.mp3	3996
common_voice_mvy_42393930.mp3	3960
common_voice_mvy_42395787.mp3	3708
common_voice_mvy_42077335.mp3	7236
common_voice_mvy_43579298.mp3	3240
common_voice_mvy_42398329.mp3	2988
common_voice_mvy_42393785.mp3	3240
common_voice_mvy_42370169.mp3	4068
common_voice_mvy_42373487.mp3	3348
common_voice_mvy_42379137.mp3	5148
common_voice_mvy_42006546.mp3	3636
common_voice_mvy_42533353.mp3	5148
common_voice_mvy_42393618.mp3	4248
common_voice_mvy_42368271.mp3	5688
common_voice_mvy_42383841.mp3	3780
common_voice_mvy_42043189.mp3	4176
common_voice_mvy_42394251.mp3	3456
common_voice_mvy_42011821.mp3	6336
common_voice_mvy_42067284.mp3	3096
common_voice_mvy_42397759.mp3	4320
common_voice_mvy_42391695.mp3	5940
common_voice_mvy_42023167.mp3	3816
common_voice_mvy_42376620.mp3	4860
common_voice_mvy_42350071.mp3	4068
common_voice_mvy_42736052.mp3	5868
common_voice_mvy_42060894.mp3	4140
common_voice_mvy_42385007.mp3	2988
common_voice_mvy_42096472.mp3	5148
common_voice_mvy_42357812.mp3	4716
common_voice_mvy_42063156.mp3	2736
common_voice_mvy_42362987.mp3	3348
common_voice_mvy_42348481.mp3	7596
common_voice_mvy_42349987.mp3	4500
common_voice_mvy_42551685.mp3	4896
common_voice_mvy_42391585.mp3	3636
common_voice_mvy_42075521.mp3	7128
common_voice_mvy_42067029.mp3	4428
common_voice_mvy_42496751.mp3	5328
common_voice_mvy_42352161.mp3	6300
common_voice_mvy_42366971.mp3	5256
common_voice_mvy_42077305.mp3	3276
common_voice_mvy_42085279.mp3	2988
common_voice_mvy_42055878.mp3	5760
common_voice_mvy_42080105.mp3	4392
common_voice_mvy_42073848.mp3	3636
common_voice_mvy_42365236.mp3	6048
common_voice_mvy_42050270.mp3	8460
common_voice_mvy_42358198.mp3	5760
common_voice_mvy_42023168.mp3	4356
common_voice_mvy_42347190.mp3	3708
common_voice_mvy_42395120.mp3	3276
common_voice_mvy_42395062.mp3	4068
common_voice_mvy_42021482.mp3	5616
common_voice_mvy_42415017.mp3	12348
common_voice_mvy_42060244.mp3	3636
common_voice_mvy_42391777.mp3	3276
common_voice_mvy_42392877.mp3	3888
common_voice_mvy_42346468.mp3	6156
common_voice_mvy_42007043.mp3	4608
common_voice_mvy_42053440.mp3	4500
common_voice_mvy_42393522.mp3	4860
common_voice_mvy_42387941.mp3	4248
common_voice_mvy_42084745.mp3	3096
common_voice_mvy_42394595.mp3	4428
common_voice_mvy_42454037.mp3	3780
common_voice_mvy_42063731.mp3	6228
common_voice_mvy_42080024.mp3	4896
common_voice_mvy_42376441.mp3	6228
common_voice_mvy_42008450.mp3	3240
common_voice_mvy_42382247.mp3	4356
common_voice_mvy_42414972.mp3	3816
common_voice_mvy_42376798.mp3	3060
common_voice_mvy_42096494.mp3	3420
common_voice_mvy_42079451.mp3	8208
common_voice_mvy_42386513.mp3	5040
common_voice_mvy_42395949.mp3	5148
common_voice_mvy_42055447.mp3	3168
common_voice_mvy_42073010.mp3	6516
common_voice_mvy_42395104.mp3	2736
common_voice_mvy_42010460.mp3	3636
common_voice_mvy_42383808.mp3	5220
common_voice_mvy_42363288.mp3	3780
common_voice_mvy_42008447.mp3	3420
common_voice_mvy_42370732.mp3	6300
common_voice_mvy_42007524.mp3	6768
common_voice_mvy_42360238.mp3	4140
common_voice_mvy_42350250.mp3	3420
common_voice_mvy_42012104.mp3	5400
common_voice_mvy_42364913.mp3	5436
common_voice_mvy_42515119.mp3	3708
common_voice_mvy_42397159.mp3	3060
common_voice_mvy_42362615.mp3	3420
common_voice_mvy_42397830.mp3	3456
common_voice_mvy_42391664.mp3	4428
common_voice_mvy_42080578.mp3	4788
common_voice_mvy_42478847.mp3	6696
common_voice_mvy_42380124.mp3	6048
common_voice_mvy_42092967.mp3	4428
common_voice_mvy_42180400.mp3	4788
common_voice_mvy_42547580.mp3	4068
common_voice_mvy_42064225.mp3	7416
common_voice_mvy_42410261.mp3	3420
common_voice_mvy_42072947.mp3	4500
common_voice_mvy_42556878.mp3	3996
common_voice_mvy_42361275.mp3	3636
common_voice_mvy_42061314.mp3	5760
common_voice_mvy_42368875.mp3	3708
common_voice_mvy_42077388.mp3	4860
common_voice_mvy_42362606.mp3	3708
common_voice_mvy_42061345.mp3	3708
common_voice_mvy_42375318.mp3	6300
common_voice_mvy_42474204.mp3	3636
common_voice_mvy_42023111.mp3	3888
common_voice_mvy_42364759.mp3	4896
common_voice_mvy_42073504.mp3	4068
common_voice_mvy_42374190.mp3	3600
common_voice_mvy_42397160.mp3	3240
common_voice_mvy_42396036.mp3	2556
common_voice_mvy_42021275.mp3	2880
common_voice_mvy_42063701.mp3	5076
common_voice_mvy_42604480.mp3	3348
common_voice_mvy_42387763.mp3	5400
common_voice_mvy_42398310.mp3	3420
common_voice_mvy_42213363.mp3	8568
common_voice_mvy_42396406.mp3	4536
common_voice_mvy_42391210.mp3	7776
common_voice_mvy_42367429.mp3	4248
common_voice_mvy_42384825.mp3	5400
common_voice_mvy_42392001.mp3	3636
common_voice_mvy_42080589.mp3	4500
common_voice_mvy_42389325.mp3	2736
common_voice_mvy_42347225.mp3	4860
common_voice_mvy_42365674.mp3	4896
common_voice_mvy_42375971.mp3	3636
common_voice_mvy_42064133.mp3	5328
common_voice_mvy_42384212.mp3	4428
common_voice_mvy_42349620.mp3	3708
common_voice_mvy_42394850.mp3	3816
common_voice_mvy_42368406.mp3	3780
common_voice_mvy_42380698.mp3	7056
common_voice_mvy_42024586.mp3	7740
common_voice_mvy_42363532.mp3	3456
common_voice_mvy_42049796.mp3	5724
common_voice_mvy_42363936.mp3	4968
common_voice_mvy_42012030.mp3	5796
common_voice_mvy_42385052.mp3	4248
common_voice_mvy_42370333.mp3	5256
common_voice_mvy_42413177.mp3	4608
common_voice_mvy_42093182.mp3	7488
common_voice_mvy_42547828.mp3	3816
common_voice_mvy_42361910.mp3	3888
common_voice_mvy_42006879.mp3	4788
common_voice_mvy_42379182.mp3	3888
common_voice_mvy_42350422.mp3	2880
common_voice_mvy_42006920.mp3	6876
common_voice_mvy_42078748.mp3	8208
common_voice_mvy_42072336.mp3	3420
common_voice_mvy_42085655.mp3	3708
common_voice_mvy_42380531.mp3	3816
common_voice_mvy_42387948.mp3	3960
common_voice_mvy_42060058.mp3	5796
common_voice_mvy_42409785.mp3	4536
common_voice_mvy_42413776.mp3	2988
common_voice_mvy_42367306.mp3	4356
common_voice_mvy_42376721.mp3	4320
common_voice_mvy_42374234.mp3	4356
common_voice_mvy_42402954.mp3	3960
common_voice_mvy_42394235.mp3	3276
common_voice_mvy_42367247.mp3	4068
common_voice_mvy_42376443.mp3	2520
common_voice_mvy_42348942.mp3	6588
common_voice_mvy_42557227.mp3	5688
common_voice_mvy_42368523.mp3	5256
common_voice_mvy_42079938.mp3	3816
common_voice_mvy_42067822.mp3	5220
common_voice_mvy_42072893.mp3	5796
common_voice_mvy_42346762.mp3	3348
common_voice_mvy_42079371.mp3	4320
common_voice_mvy_42545109.mp3	4068
common_voice_mvy_42080481.mp3	4788
common_voice_mvy_42023144.mp3	4068
common_voice_mvy_42066891.mp3	3816
common_voice_mvy_42380358.mp3	5076
common_voice_mvy_42415213.mp3	3960
common_voice_mvy_42358658.mp3	5256
common_voice_mvy_42376365.mp3	5400
common_voice_mvy_42063005.mp3	6840
common_voice_mvy_42378548.mp3	6840
common_voice_mvy_42053056.mp3	2520
common_voice_mvy_42392867.mp3	3600
common_voice_mvy_42362558.mp3	3636
common_voice_mvy_42011298.mp3	4788
common_voice_mvy_42532239.mp3	6156
common_voice_mvy_42363239.mp3	3240
common_voice_mvy_42362539.mp3	4356
common_voice_mvy_42008223.mp3	3600
common_voice_mvy_42064496.mp3	5436
common_voice_mvy_42011155.mp3	5796
common_voice_mvy_42407889.mp3	5436
common_voice_mvy_42381163.mp3	4140
common_voice_mvy_42080166.mp3	4608
common_voice_mvy_42373710.mp3	6048
common_voice_mvy_42412773.mp3	3816
common_voice_mvy_42180521.mp3	5076
common_voice_mvy_42007964.mp3	7020
common_voice_mvy_42043249.mp3	5688
common_voice_mvy_42533355.mp3	3348
common_voice_mvy_42366883.mp3	3996
common_voice_mvy_42398279.mp3	5688
common_voice_mvy_42042272.mp3	3960
common_voice_mvy_42382409.mp3	3600
common_voice_mvy_42391197.mp3	4248
common_voice_mvy_42364952.mp3	5220
common_voice_mvy_42364698.mp3	5580
common_voice_mvy_42384188.mp3	6228
common_voice_mvy_42375755.mp3	6120
common_voice_mvy_42367160.mp3	3708
common_voice_mvy_42384512.mp3	3888
common_voice_mvy_42356234.mp3	8496
common_voice_mvy_42360117.mp3	3960
common_voice_mvy_42369862.mp3	3420
common_voice_mvy_42059855.mp3	4716
common_voice_mvy_42080859.mp3	5976
common_voice_mvy_42362489.mp3	4428
common_voice_mvy_42052733.mp3	3240
common_voice_mvy_42079979.mp3	8316
common_voice_mvy_42009982.mp3	5220
common_voice_mvy_42533304.mp3	6120
common_voice_mvy_42006878.mp3	7128
common_voice_mvy_42180524.mp3	4068
common_voice_mvy_42383597.mp3	4608
common_voice_mvy_42010708.mp3	5076
common_voice_mvy_42380593.mp3	7200
common_voice_mvy_42546278.mp3	4500
common_voice_mvy_42547799.mp3	3996
common_voice_mvy_42414144.mp3	4968
common_voice_mvy_48992961.mp3	6408
common_voice_mvy_42011636.mp3	3816
common_voice_mvy_42080467.mp3	4644
common_voice_mvy_42350686.mp3	2736
common_voice_mvy_42363714.mp3	2700
common_voice_mvy_42415164.mp3	3456
common_voice_mvy_42011419.mp3	3996
common_voice_mvy_42367626.mp3	4356
common_voice_mvy_42567944.mp3	5328
common_voice_mvy_42547844.mp3	6120
common_voice_mvy_42438021.mp3	4968
common_voice_mvy_42397044.mp3	3168
common_voice_mvy_42180518.mp3	2520
common_voice_mvy_42079482.mp3	7236
common_voice_mvy_42086277.mp3	4068
common_voice_mvy_42347262.mp3	7236
common_voice_mvy_42356264.mp3	8388
common_voice_mvy_42373588.mp3	4320
common_voice_mvy_42347795.mp3	4356
common_voice_mvy_42366566.mp3	5040
common_voice_mvy_42363177.mp3	3348
common_voice_mvy_42363422.mp3	4680
common_voice_mvy_42056651.mp3	9036
common_voice_mvy_42557274.mp3	3888
common_voice_mvy_42360192.mp3	3240
common_voice_mvy_42390698.mp3	3348
common_voice_mvy_42394869.mp3	3888
common_voice_mvy_42380267.mp3	5940
common_voice_mvy_42394945.mp3	3960
common_voice_mvy_42008549.mp3	3420
common_voice_mvy_42567270.mp3	6156
common_voice_mvy_42053465.mp3	4140
common_voice_mvy_42063669.mp3	6408
common_voice_mvy_42391960.mp3	3600
common_voice_mvy_42066863.mp3	3168
common_voice_mvy_42012101.mp3	3780
common_voice_mvy_42375283.mp3	4860
common_voice_mvy_42438133.mp3	5220
common_voice_mvy_42053446.mp3	3996
common_voice_mvy_42413595.mp3	4140
common_voice_mvy_42397094.mp3	5976
common_voice_mvy_42055586.mp3	3096
common_voice_mvy_42079885.mp3	7128
common_voice_mvy_42064673.mp3	4176
common_voice_mvy_42072998.mp3	2736
common_voice_mvy_42079906.mp3	3276
common_voice_mvy_42604482.mp3	4680
common_voice_mvy_42064268.mp3	7560
common_voice_mvy_42379952.mp3	9396
common_voice_mvy_42383415.mp3	5040
common_voice_mvy_42394155.mp3	4356
common_voice_mvy_42060908.mp3	3060
common_voice_mvy_42093032.mp3	3960
common_voice_mvy_42080586.mp3	5400
common_voice_mvy_42374154.mp3	5616
common_voice_mvy_42369359.mp3	3528
common_voice_mvy_42024875.mp3	3960
common_voice_mvy_42421695.mp3	5148
common_voice_mvy_42023119.mp3	5256
common_voice_mvy_42391657.mp3	3888
common_voice_mvy_42391179.mp3	2736
common_voice_mvy_42060264.mp3	4680
common_voice_mvy_42346872.mp3	4140
common_voice_mvy_42454038.mp3	3276
common_voice_mvy_42373380.mp3	4140
common_voice_mvy_42361014.mp3	7488
common_voice_mvy_42395105.mp3	5220
common_voice_mvy_42547588.mp3	3456
common_voice_mvy_42007567.mp3	2880
common_voice_mvy_42515120.mp3	7596
common_voice_mvy_42357185.mp3	3780
common_voice_mvy_42350516.mp3	5436
common_voice_mvy_42363473.mp3	2988
common_voice_mvy_42388898.mp3	3960
common_voice_mvy_42381216.mp3	4248
common_voice_mvy_42377633.mp3	3420
common_voice_mvy_42073796.mp3	6840
common_voice_mvy_42414332.mp3	6480
common_voice_mvy_42379329.mp3	5076
common_voice_mvy_42130395.mp3	6876
common_voice_mvy_42079659.mp3	11376
common_voice_mvy_42374049.mp3	4500
common_voice_mvy_42063765.mp3	13176
common_voice_mvy_42008338.mp3	3168
common_voice_mvy_42078989.mp3	5760
common_voice_mvy_42367483.mp3	2808
common_voice_mvy_42360293.mp3	4968
common_voice_mvy_42360558.mp3	3960
common_voice_mvy_42376610.mp3	4536
common_voice_mvy_42392076.mp3	4716
common_voice_mvy_42362338.mp3	6876
common_voice_mvy_42060249.mp3	5616
common_voice_mvy_42351255.mp3	4320
common_voice_mvy_42066882.mp3	7056
common_voice_mvy_42364329.mp3	5220
common_voice_mvy_42079975.mp3	8568
common_voice_mvy_42073013.mp3	4248
common_voice_mvy_42394851.mp3	5796
common_voice_mvy_42043011.mp3	4176
common_voice_mvy_42376484.mp3	2736
common_voice_mvy_42412792.mp3	4896
common_voice_mvy_42388996.mp3	3636
common_voice_mvy_42008539.mp3	5868
common_voice_mvy_42014940.mp3	7200
common_voice_mvy_42043048.mp3	4176
common_voice_mvy_42390619.mp3	3096
common_voice_mvy_42586156.mp3	5400
common_voice_mvy_42367518.mp3	3816
common_voice_mvy_42363974.mp3	5076
common_voice_mvy_42393910.mp3	3456
common_voice_mvy_42053542.mp3	4968
common_voice_mvy_42347121.mp3	3636
common_voice_mvy_42346034.mp3	3276
common_voice_mvy_42394930.mp3	3636
common_voice_mvy_42362881.mp3	4608
common_voice_mvy_42373468.mp3	4716
common_voice_mvy_42356873.mp3	4536
common_voice_mvy_42363833.mp3	3888
common_voice_mvy_42182594.mp3	4788
common_voice_mvy_42478896.mp3	4536
common_voice_mvy_42364355.mp3	3888
common_voice_mvy_42074829.mp3	3708
common_voice_mvy_42366914.mp3	5940
common_voice_mvy_42348391.mp3	7740
common_voice_mvy_42412798.mp3	5148
common_voice_mvy_42389407.mp3	4176
common_voice_mvy_42073817.mp3	3060
common_voice_mvy_42413261.mp3	4788
common_voice_mvy_42042266.mp3	5688
common_voice_mvy_42389097.mp3	3996
common_voice_mvy_42412744.mp3	2988
common_voice_mvy_42363984.mp3	2808
common_voice_mvy_42048846.mp3	5976
common_voice_mvy_42393781.mp3	3420
common_voice_mvy_42395262.mp3	2340
common_voice_mvy_42384544.mp3	2520
common_voice_mvy_42396482.mp3	3240
common_voice_mvy_42533303.mp3	5760
common_voice_mvy_42391030.mp3	3816
common_voice_mvy_42063629.mp3	6876
common_voice_mvy_42012103.mp3	8100
common_voice_mvy_42395238.mp3	4896
common_voice_mvy_42573239.mp3	6228
common_voice_mvy_42604493.mp3	3276
common_voice_mvy_42380352.mp3	4716
common_voice_mvy_42379812.mp3	4248
common_voice_mvy_42055467.mp3	5688
common_voice_mvy_42515058.mp3	7380
common_voice_mvy_42008290.mp3	4176
common_voice_mvy_42053505.mp3	4500
common_voice_mvy_42394640.mp3	3780
common_voice_mvy_42356305.mp3	2556
common_voice_mvy_42062829.mp3	3528
common_voice_mvy_42008453.mp3	3276
common_voice_mvy_42533350.mp3	4860
common_voice_mvy_42381162.mp3	3240
common_voice_mvy_42350922.mp3	5652
common_voice_mvy_42010211.mp3	3168
common_voice_mvy_42383991.mp3	2916
common_voice_mvy_42379974.mp3	4788
common_voice_mvy_42546173.mp3	4068
common_voice_mvy_42348713.mp3	5508
common_voice_mvy_42346693.mp3	4716
common_voice_mvy_42085210.mp3	3960
common_voice_mvy_42064735.mp3	4500
common_voice_mvy_42096239.mp3	6156
common_voice_mvy_42364271.mp3	3528
common_voice_mvy_42356360.mp3	4428
common_voice_mvy_42081215.mp3	5436
common_voice_mvy_42392872.mp3	2988
common_voice_mvy_42055810.mp3	5076
common_voice_mvy_42348347.mp3	4536
common_voice_mvy_42362801.mp3	2556
common_voice_mvy_42021226.mp3	6408
common_voice_mvy_42413657.mp3	4248
common_voice_mvy_42390095.mp3	6408
common_voice_mvy_42067853.mp3	4860
common_voice_mvy_42392106.mp3	7668
common_voice_mvy_42392146.mp3	2700
common_voice_mvy_42351825.mp3	3060
common_voice_mvy_42347335.mp3	6408
common_voice_mvy_42079315.mp3	8136
common_voice_mvy_42363049.mp3	4356
common_voice_mvy_42011370.mp3	6660
common_voice_mvy_42375871.mp3	3348
common_voice_mvy_42375733.mp3	4788
common_voice_mvy_42042159.mp3	3456
common_voice_mvy_42048861.mp3	3528
common_voice_mvy_42348346.mp3	3168
common_voice_mvy_42061310.mp3	3780
common_voice_mvy_42412838.mp3	4860
common_voice_mvy_42008550.mp3	4176
common_voice_mvy_42413212.mp3	4536
common_voice_mvy_42042554.mp3	7668
common_voice_mvy_42393212.mp3	3528
common_voice_mvy_42079660.mp3	6480
common_voice_mvy_42264481.mp3	4356
common_voice_mvy_42079317.mp3	3780
common_voice_mvy_42396598.mp3	5580
common_voice_mvy_42396186.mp3	8280
common_voice_mvy_42546271.mp3	3600
common_voice_mvy_42351746.mp3	5076
common_voice_mvy_48992953.mp3	4680
common_voice_mvy_42368460.mp3	4428
common_voice_mvy_42362591.mp3	5940
common_voice_mvy_42383761.mp3	3096
common_voice_mvy_42395797.mp3	4140
common_voice_mvy_42061443.mp3	3240
common_voice_mvy_42348685.mp3	5328
common_voice_mvy_42395799.mp3	3960
common_voice_mvy_42373876.mp3	6300
common_voice_mvy_42352326.mp3	3888
common_voice_mvy_42008148.mp3	3276
common_voice_mvy_42369210.mp3	3996
common_voice_mvy_42391958.mp3	3204
common_voice_mvy_42397614.mp3	2916
common_voice_mvy_42053472.mp3	4140
common_voice_mvy_42349733.mp3	3348
common_voice_mvy_42415168.mp3	3780
common_voice_mvy_42395202.mp3	4536
common_voice_mvy_42369793.mp3	4860
common_voice_mvy_42079718.mp3	4716
common_voice_mvy_42383320.mp3	3528
common_voice_mvy_42008285.mp3	4896
common_voice_mvy_42079258.mp3	3960
common_voice_mvy_42367487.mp3	3636
common_voice_mvy_42363581.mp3	7956
common_voice_mvy_42573250.mp3	4716
common_voice_mvy_42383514.mp3	4788
common_voice_mvy_42060057.mp3	8496
common_voice_mvy_42556864.mp3	4356
common_voice_mvy_42021209.mp3	4068
common_voice_mvy_42357803.mp3	6156
common_voice_mvy_42395890.mp3	7236
common_voice_mvy_42383531.mp3	3420
common_voice_mvy_42363474.mp3	6156
common_voice_mvy_42390671.mp3	7560
common_voice_mvy_42380912.mp3	5148
common_voice_mvy_42393794.mp3	4608
common_voice_mvy_42092835.mp3	6156
common_voice_mvy_42073550.mp3	4536
common_voice_mvy_42010463.mp3	3888
common_voice_mvy_42079657.mp3	4896
common_voice_mvy_42010462.mp3	3420
common_voice_mvy_42363811.mp3	3096
common_voice_mvy_42079639.mp3	3816
common_voice_mvy_42552986.mp3	6696
common_voice_mvy_42009980.mp3	4248
common_voice_mvy_42395253.mp3	5760
common_voice_mvy_42384257.mp3	3708
common_voice_mvy_42075824.mp3	7200
common_voice_mvy_42055947.mp3	3276
common_voice_mvy_42077356.mp3	5436
common_voice_mvy_42079707.mp3	4896
common_voice_mvy_42532304.mp3	6480
common_voice_mvy_42395743.mp3	3708
common_voice_mvy_42024742.mp3	4536
common_voice_mvy_42391758.mp3	3816
common_voice_mvy_42077275.mp3	4788
common_voice_mvy_42075980.mp3	5148
common_voice_mvy_42395812.mp3	5976
common_voice_mvy_42364206.mp3	3456
common_voice_mvy_42072902.mp3	2628
common_voice_mvy_42042127.mp3	6840
common_voice_mvy_42097857.mp3	5436
common_voice_mvy_42042071.mp3	4680
common_voice_mvy_42021480.mp3	4716
common_voice_mvy_42380733.mp3	4608
common_voice_mvy_42374171.mp3	7920
common_voice_mvy_42414225.mp3	5580
common_voice_mvy_42414234.mp3	5436
common_voice_mvy_42063266.mp3	4860
common_voice_mvy_42345881.mp3	3780
common_voice_mvy_42075751.mp3	3060
common_voice_mvy_42368873.mp3	3708
common_voice_mvy_42389365.mp3	4176
common_voice_mvy_42351220.mp3	3060
common_voice_mvy_42391944.mp3	3708
common_voice_mvy_42056596.mp3	4536
common_voice_mvy_42021184.mp3	5256
common_voice_mvy_42055863.mp3	5688
common_voice_mvy_42374097.mp3	7740
common_voice_mvy_42379249.mp3	5256
common_voice_mvy_42078927.mp3	2988
common_voice_mvy_42053496.mp3	6408
common_voice_mvy_42067306.mp3	5148
common_voice_mvy_42496703.mp3	5508
common_voice_mvy_42079675.mp3	4140
common_voice_mvy_42391211.mp3	4140
common_voice_mvy_42533309.mp3	2880
common_voice_mvy_42074531.mp3	5868
common_voice_mvy_42348309.mp3	5220
common_voice_mvy_42397538.mp3	4500
common_voice_mvy_42364899.mp3	5508
common_voice_mvy_42363547.mp3	4860
common_voice_mvy_42042147.mp3	3276
common_voice_mvy_42394751.mp3	2196
common_voice_mvy_42364032.mp3	5508
common_voice_mvy_42437945.mp3	3888
common_voice_mvy_42397047.mp3	4608
common_voice_mvy_42007525.mp3	8928
common_voice_mvy_42079385.mp3	8856
common_voice_mvy_42008444.mp3	4788
common_voice_mvy_42415227.mp3	4680
common_voice_mvy_42376621.mp3	3276
common_voice_mvy_42013066.mp3	5328
common_voice_mvy_42391941.mp3	3132
common_voice_mvy_42376352.mp3	8316
common_voice_mvy_42080336.mp3	5544
common_voice_mvy_42345947.mp3	9036
common_voice_mvy_42014936.mp3	3348
common_voice_mvy_42595009.mp3	5076
common_voice_mvy_42373392.mp3	4140
common_voice_mvy_42362269.mp3	3996
common_voice_mvy_42547787.mp3	3456
